CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,CustomerSentimentScore,Churn,PushNotificationClicks,EmailOpenRate,AppUsageTime,SocialMediaAdClicks,ProductReviewCount,ReferralCount,CartAbandonmentRate,WishlistItems,AverageSessionDuration,DeviceType
CUST2984,26,Non-Binary,Bradleyborough,Gold,48,7995.13,Clothing,2024-08-07,0.7,32.25,56,0.1,0.61,0,36,0.51,21.0,19,31,4,0.78,2,7.18,Tablet
CUST2985,24,Non-Binary,Lake Jennifer,Silver,85,2755.69,Books,2024-04-10,6.97,44.31,96,0.21,-0.78,0,24,0.7,108.86,12,37,6,0.64,16,1.83,Mobile
CUST2986,57,Non-Binary,Kramerstad,Platinum,48,7743.68,Electronics,2024-12-02,7.44,42.35,88,0.22,-0.81,1,23,0.2,94.41,17,46,4,0.67,14,3.47,Mobile
CUST2987,65,Male,Martinberg,Silver,93,9024.73,Clothing,2024-10-18,6.73,58.13,23,0.05,0.7,1,17,0.72,97.85,13,32,6,0.53,17,2.97,Desktop
CUST2988,55,Female,Rochaberg,Bronze,71,6393.71,Toys,2025-01-08,0.53,52.38,52,0.12,0.03,0,36,0.56,32.97,10,14,3,0.14,13,25.74,Tablet
CUST2989,33,Non-Binary,South John,Silver,70,9475.2,Home Goods,2024-06-05,7.37,25.7,67,0.21,-0.53,0,46,0.14,110.19,0,0,8,0.5,6,9.23,Tablet
CUST2990,33,Non-Binary,Nicolasfort,Bronze,19,3668.88,Home Goods,2024-10-29,5.15,28.91,12,0.25,-0.5,1,31,0.26,97.56,12,19,9,0.58,16,10.78,Tablet
CUST2991,21,Female,West Sarah,Platinum,42,2475.3,Clothing,2024-12-17,3.33,4.31,73,0.32,0.41,1,3,0.12,110.55,13,41,8,0.84,10,29.34,Desktop
CUST2992,60,Male,Port Sandra,Gold,95,3770.12,Electronics,2024-01-27,9.5,27.1,24,0.04,0.2,1,21,0.44,79.54,0,8,9,0.35,17,22.65,Desktop
CUST2993,51,Male,Donnaside,Silver,82,4774.66,Clothing,2024-08-09,1.13,18.51,15,0.46,0.5,0,50,0.89,59.9,3,6,2,0.21,9,8.06,Desktop
CUST2994,32,Female,Beckerburgh,Gold,45,8586.74,Electronics,2024-09-08,3.12,9.57,78,0.11,0.86,1,39,0.28,46.14,2,17,2,0.98,14,8.47,Desktop
CUST2995,58,Female,Guerrerostad,Silver,53,3990.97,Home Goods,2024-02-07,5.23,7.39,19,0.33,-0.73,0,18,0.58,58.4,12,20,8,0.96,14,17.41,Desktop
CUST2996,32,Female,West Donald,Bronze,23,9318.81,Toys,2024-01-24,1.81,32.15,22,0.05,0.35,1,16,0.42,41.26,11,13,4,0.77,4,15.15,Desktop
CUST2997,21,Female,East Michaelport,Bronze,75,5987.01,Toys,2024-02-10,8.72,2.89,92,0.16,0.63,0,23,0.15,14.68,10,32,0,0.45,12,18.08,Desktop
CUST2998,24,Male,Theresaburgh,Bronze,52,5077.62,Clothing,2024-12-20,1.15,17.01,73,0.39,-0.74,1,43,0.3,50.67,16,10,1,0.13,14,11.45,Desktop
CUST2999,44,Female,Port Robertmouth,Platinum,48,9626.52,Home Goods,2024-11-05,8.75,24.36,35,0.09,-0.22,0,42,0.45,63.31,12,12,4,0.86,18,4.64,Mobile
CUST3000,39,Non-Binary,West Mark,Bronze,60,729.46,Toys,2024-10-27,3.06,16.64,11,0.08,0.58,1,37,0.62,72.84,11,15,4,0.51,11,12.68,Mobile
CUST3001,63,Male,Sarahfort,Silver,45,2165.36,Home Goods,2024-12-18,4.44,45.24,98,0.12,0.99,0,36,0.08,107.94,3,10,10,0.11,1,21.68,Mobile
CUST3002,48,Female,New Joshuaborough,Bronze,99,2875.54,Toys,2024-03-01,8.81,47.26,91,0.19,0.13,1,6,0.58,64.75,2,5,9,0.66,6,5.78,Tablet
CUST3003,24,Female,New Sheilachester,Bronze,38,882.88,Electronics,2024-10-24,3.54,38.06,22,0.33,0.03,1,16,0.07,76.96,11,13,7,0.29,10,26.93,Tablet
CUST3004,61,Male,Lake Pamela,Platinum,19,3498.25,Books,2024-11-05,7.53,41.36,89,0.03,0.83,0,20,0.91,31.99,0,45,9,0.87,11,11.05,Mobile
CUST3005,67,Male,Mccormickberg,Bronze,87,3762.4,Clothing,2024-05-11,7.91,44.61,28,0.37,0.69,0,9,0.87,45.14,7,2,0,0.84,16,10.18,Mobile
CUST3006,26,Non-Binary,South Ivan,Silver,97,5401.32,Home Goods,2025-01-11,3.88,34.84,17,0.08,-0.88,1,49,0.21,108.98,10,4,10,0.78,17,13.05,Desktop
CUST3007,18,Female,Davishaven,Platinum,64,9091.76,Clothing,2024-07-05,4.35,9.42,65,0.22,-0.85,1,4,0.69,82.29,11,37,10,0.82,19,18.29,Desktop
CUST3008,53,Female,West Brandonberg,Gold,87,5769.6,Electronics,2024-11-13,6.97,3.04,96,0.43,-0.67,1,0,0.52,115.34,11,13,5,0.83,1,27.44,Mobile
CUST3009,28,Non-Binary,Allenfurt,Silver,70,9260.4,Clothing,2024-05-27,4.75,5.06,89,0.43,-0.59,1,8,0.94,98.24,17,35,10,0.27,20,8.14,Desktop
CUST3010,44,Female,Lopezmouth,Silver,53,9374.78,Electronics,2024-07-21,3.12,46.71,0,0.32,0.95,1,2,0.04,89.42,3,49,7,0.23,10,16.11,Mobile
CUST3011,59,Non-Binary,Lake David,Silver,47,9178.94,Toys,2024-02-10,8.34,54.45,97,0.03,-0.95,1,40,0.76,77.88,17,24,10,0.57,6,7.57,Mobile
CUST3012,48,Male,Annamouth,Gold,56,3132.86,Books,2024-04-01,2.68,20.06,50,0.4,-0.16,1,48,0.45,111.89,1,40,3,0.7,6,4.27,Desktop
CUST3013,48,Non-Binary,South Davidview,Silver,12,966.63,Books,2024-07-22,7.35,18.98,23,0.05,0.16,0,13,0.0,54.02,1,32,5,0.47,5,21.72,Desktop
CUST3014,59,Male,Georgetown,Silver,78,3482.74,Books,2024-08-28,1.03,30.76,44,0.31,-0.24,0,32,0.69,97.54,13,49,8,0.12,10,22.42,Desktop
CUST3015,30,Non-Binary,Port Kathy,Platinum,33,7628.14,Home Goods,2024-06-30,5.58,46.96,30,0.03,0.96,0,34,0.53,73.25,12,10,0,0.36,10,8.79,Tablet
CUST3016,66,Male,Rodriguezburgh,Gold,18,5999.85,Toys,2024-04-12,7.79,6.81,87,0.45,0.25,0,42,0.54,53.59,20,8,5,0.12,15,6.07,Tablet
CUST3017,36,Male,Hardyberg,Bronze,43,3298.66,Books,2024-06-09,3.28,36.8,74,0.05,-0.22,0,30,0.71,31.99,0,25,4,0.71,11,11.85,Desktop
CUST3018,38,Non-Binary,Wardside,Gold,46,9405.52,Books,2024-06-03,5.66,12.23,32,0.03,-0.07,0,0,0.99,12.67,11,29,1,0.19,19,2.08,Desktop
CUST3019,36,Non-Binary,Lake Hannah,Bronze,83,5799.59,Home Goods,2024-07-01,9.42,24.09,93,0.06,-0.51,0,40,0.58,13.11,13,11,6,0.91,15,11.43,Mobile
CUST3020,59,Non-Binary,East Isabel,Silver,60,4031.04,Toys,2024-12-22,2.29,22.54,12,0.2,-0.56,0,28,0.56,21.67,15,15,3,0.41,9,22.23,Tablet
CUST3021,21,Non-Binary,East David,Bronze,58,8457.97,Home Goods,2024-05-06,0.63,15.62,64,0.42,0.45,1,4,0.87,4.88,15,21,1,0.6,17,7.29,Tablet
CUST3022,67,Male,Annaside,Bronze,97,1899.07,Electronics,2024-02-04,9.69,58.85,46,0.3,0.6,1,15,0.49,117.07,5,26,8,0.92,17,23.85,Tablet
CUST3023,23,Female,South Rebeccaside,Bronze,70,8549.14,Home Goods,2025-01-13,5.32,12.98,35,0.17,0.97,0,47,0.77,62.65,20,6,9,0.72,15,6.91,Desktop
CUST3024,59,Non-Binary,New Christinamouth,Platinum,88,2471.34,Electronics,2024-01-20,5.19,15.05,43,0.18,-0.22,0,40,0.94,112.33,3,4,2,0.49,12,18.97,Tablet
CUST3025,54,Non-Binary,Chandlerchester,Bronze,22,4586.68,Toys,2024-09-10,9.07,19.63,47,0.16,-0.39,1,27,0.44,60.4,6,38,7,0.51,19,15.55,Desktop
CUST3026,32,Non-Binary,Laurenborough,Bronze,6,9810.29,Books,2024-08-17,7.04,42.81,35,0.36,-0.41,0,1,0.04,8.1,13,18,5,0.89,14,8.46,Desktop
CUST3027,52,Non-Binary,East Lindsey,Silver,44,1453.42,Home Goods,2024-03-21,2.55,22.73,8,0.03,-0.39,0,18,0.07,119.78,0,12,0,0.44,1,26.48,Desktop
CUST3028,65,Female,Whiteburgh,Gold,65,3742.63,Toys,2024-11-26,5.58,18.86,69,0.06,-0.21,0,8,0.67,114.77,1,26,0,0.05,9,16.29,Mobile
CUST3029,64,Female,Navarroview,Gold,81,7202.3,Clothing,2024-08-11,6.62,28.46,78,0.44,-0.66,0,4,0.89,75.99,17,6,6,0.07,5,1.63,Tablet
CUST3030,20,Non-Binary,Saramouth,Silver,19,9874.26,Clothing,2024-03-02,4.55,52.36,21,0.44,0.6,1,9,0.3,86.56,8,18,10,0.28,5,13.51,Desktop
CUST3031,29,Female,Brownmouth,Bronze,77,2730.38,Electronics,2024-10-08,8.06,1.17,40,0.43,-0.95,1,6,0.17,20.21,6,31,10,0.49,1,20.71,Mobile
CUST3032,44,Female,Michelleview,Bronze,44,3909.58,Toys,2024-06-07,8.71,49.36,68,0.07,-0.03,0,0,0.27,75.62,17,20,9,0.12,5,19.66,Desktop
CUST3033,29,Non-Binary,Marktown,Platinum,70,9337.94,Toys,2024-08-22,3.69,54.08,67,0.37,0.32,0,2,0.25,92.13,1,24,2,0.06,9,8.99,Tablet
CUST3034,20,Non-Binary,Brianberg,Gold,81,2930.56,Clothing,2024-02-24,9.79,8.05,30,0.25,0.29,0,18,0.04,25.25,0,8,1,0.87,8,11.47,Tablet
CUST3035,43,Non-Binary,Jamiehaven,Silver,96,9977.19,Toys,2024-03-17,1.96,46.49,10,0.16,-0.37,1,26,0.95,92.87,13,37,5,0.09,10,15.88,Mobile
CUST3036,68,Female,East Timothyfurt,Platinum,21,9541.2,Home Goods,2024-07-12,1.78,16.55,33,0.38,-0.6,0,34,0.62,118.88,7,28,3,0.96,16,10.05,Mobile
CUST3037,49,Male,Fergusonchester,Bronze,74,6541.59,Toys,2024-12-14,5.11,27.6,98,0.35,0.35,1,31,0.22,36.17,19,35,9,0.51,19,7.04,Desktop
CUST3038,29,Non-Binary,South Dawn,Platinum,18,5876.86,Books,2024-09-21,3.04,27.49,0,0.4,0.72,1,38,0.14,30.63,19,34,10,0.65,1,2.15,Tablet
CUST3039,65,Non-Binary,Autumnport,Bronze,27,2553.34,Toys,2024-08-31,6.8,38.75,6,0.01,0.14,0,30,0.02,3.3,7,9,0,0.22,5,28.37,Mobile
CUST3040,36,Female,Port Scott,Platinum,89,8982.88,Home Goods,2024-08-15,3.75,9.66,29,0.33,0.28,0,22,0.21,61.46,15,15,10,0.08,7,22.41,Tablet
CUST3041,20,Non-Binary,South Jennifer,Bronze,51,9415.49,Electronics,2024-09-19,7.19,47.39,44,0.1,-0.31,0,9,0.4,86.35,16,22,0,0.16,15,5.7,Mobile
CUST3042,18,Non-Binary,Stephanieport,Platinum,11,8184.12,Toys,2024-03-06,6.4,1.63,51,0.36,0.23,1,5,0.65,19.21,4,21,5,0.97,1,24.57,Mobile
CUST3043,37,Non-Binary,Port Mikeville,Bronze,54,3079.87,Books,2024-12-20,4.87,58.03,28,0.18,-0.99,0,2,0.26,40.51,7,13,0,0.9,4,15.65,Tablet
CUST3044,54,Female,Michaelberg,Silver,15,3235.68,Clothing,2024-02-06,1.41,16.9,3,0.34,0.53,0,3,0.04,107.35,13,4,6,0.47,8,21.04,Desktop
CUST3045,56,Female,Robinsonfurt,Platinum,65,3158.57,Clothing,2024-11-28,0.92,4.63,25,0.29,0.84,0,33,0.59,15.36,18,34,7,0.25,0,4.09,Tablet
CUST3046,24,Male,Nelsonview,Platinum,70,7212.1,Clothing,2024-06-17,1.52,49.32,20,0.47,0.94,0,18,1.0,114.9,3,41,4,0.26,4,2.67,Desktop
CUST3047,39,Non-Binary,North Michaelstad,Gold,6,652.78,Clothing,2024-05-04,4.61,21.12,64,0.23,-0.68,1,35,0.34,79.46,0,45,8,0.17,8,18.17,Desktop
CUST3048,36,Male,Hallchester,Platinum,67,5709.06,Books,2024-08-01,6.29,42.3,19,0.47,0.28,1,27,0.78,65.29,19,40,10,0.82,20,9.07,Desktop
CUST3049,47,Non-Binary,Jennifermouth,Silver,14,2278.11,Electronics,2024-04-11,8.55,37.72,55,0.11,-0.13,0,20,0.73,41.11,19,16,1,0.64,3,11.92,Desktop
CUST3050,59,Female,East Judyhaven,Silver,74,7726.17,Home Goods,2024-06-08,5.09,33.56,60,0.25,-0.54,0,19,0.15,16.07,15,18,7,0.43,16,6.25,Tablet
CUST3051,52,Male,East Sara,Gold,1,2337.45,Toys,2024-07-08,1.76,41.12,24,0.48,-0.7,1,11,0.02,110.9,16,19,9,0.6,15,17.32,Desktop
CUST3052,51,Male,Waltermouth,Bronze,33,9614.4,Books,2024-08-05,6.37,48.49,41,0.09,0.91,1,22,0.59,26.19,14,45,8,0.92,18,29.88,Desktop
CUST3053,49,Male,Mooretown,Silver,71,6838.63,Toys,2024-11-25,3.83,51.89,85,0.21,-0.02,1,43,0.22,114.19,5,50,9,0.69,17,16.74,Mobile
CUST3054,26,Male,West Nathan,Bronze,86,278.91,Home Goods,2024-10-04,5.93,55.31,38,0.2,-0.83,1,21,0.69,37.33,2,24,0,0.65,15,25.75,Desktop
CUST3055,50,Female,East Michael,Bronze,22,5388.16,Clothing,2024-09-16,0.94,38.03,78,0.41,0.4,0,45,0.51,22.23,18,38,3,0.3,16,14.82,Desktop
CUST3056,47,Non-Binary,Scottstad,Gold,95,6893.96,Books,2024-11-13,8.56,34.36,1,0.45,-0.02,0,27,0.12,26.97,3,2,10,0.51,10,23.42,Tablet
CUST3057,35,Male,Karenbury,Gold,30,1307.62,Books,2024-08-11,1.97,28.77,39,0.29,-0.07,1,45,0.55,9.52,12,19,10,0.2,18,20.97,Tablet
CUST3058,30,Non-Binary,Leeview,Platinum,88,9407.45,Books,2024-11-26,7.38,27.5,57,0.06,0.91,0,33,0.24,104.69,6,32,3,0.44,4,7.3,Tablet
CUST3059,69,Male,East Sarah,Bronze,91,8237.32,Home Goods,2024-02-01,3.85,50.59,74,0.38,-0.76,1,24,0.28,37.3,0,33,0,0.22,16,2.23,Desktop
CUST3060,25,Non-Binary,Davisside,Silver,43,9205.55,Toys,2024-07-06,2.76,32.81,96,0.04,-0.9,0,9,0.03,98.12,19,12,3,0.51,12,14.52,Mobile
CUST3061,39,Female,South Justin,Gold,63,1506.68,Clothing,2024-10-08,7.2,23.46,69,0.27,0.88,1,11,0.46,69.84,3,21,9,0.74,17,21.75,Tablet
CUST3062,28,Female,Sanchezbury,Bronze,15,1290.45,Electronics,2024-05-25,9.71,7.4,48,0.34,0.17,1,10,0.3,54.25,13,25,3,0.09,13,9.73,Mobile
CUST3063,64,Male,South Jim,Silver,42,3746.77,Books,2024-05-04,4.77,23.34,46,0.38,0.83,1,39,0.54,87.49,10,12,7,0.04,15,3.39,Mobile
CUST3064,47,Female,South Kaylaton,Bronze,94,5534.93,Clothing,2024-05-22,0.54,27.22,56,0.04,0.83,1,3,0.55,98.95,2,18,5,0.99,3,9.84,Mobile
CUST3065,59,Female,Pattonshire,Bronze,48,1014.54,Electronics,2024-10-03,3.05,3.17,12,0.07,0.48,0,47,0.22,30.91,13,31,10,0.42,8,19.39,Mobile
CUST3066,34,Non-Binary,Fisherchester,Silver,71,9332.07,Books,2024-02-21,6.65,36.65,54,0.25,0.81,0,41,0.04,74.86,17,6,10,0.1,18,23.01,Mobile
CUST3067,63,Non-Binary,New Jaclyn,Silver,51,2880.43,Books,2024-07-13,2.38,30.12,64,0.11,0.15,0,20,0.33,75.13,1,27,8,0.63,2,14.37,Tablet
CUST3068,29,Male,Pamelaport,Gold,67,1648.54,Clothing,2024-11-12,5.03,44.63,74,0.46,0.5,0,17,0.99,68.58,0,35,1,0.69,13,18.01,Tablet
CUST3069,18,Male,Michaelberg,Bronze,85,3691.21,Toys,2024-08-25,3.73,58.1,91,0.01,0.5,1,18,0.35,64.01,8,41,3,0.53,18,23.53,Tablet
CUST3070,65,Non-Binary,West Jackport,Silver,51,9697.66,Clothing,2024-03-31,2.03,46.68,55,0.08,-0.83,1,6,0.79,61.22,15,33,0,0.55,12,26.4,Tablet
CUST3071,39,Male,South Valerieland,Bronze,29,2865.67,Electronics,2024-11-17,9.14,15.1,83,0.03,-0.32,1,29,0.79,78.85,5,3,1,0.25,17,12.58,Desktop
CUST3072,68,Non-Binary,North Bradleyhaven,Gold,74,8972.99,Home Goods,2024-07-26,3.76,46.04,17,0.02,-0.82,0,5,0.13,27.32,3,6,2,0.97,0,8.68,Tablet
CUST3073,36,Female,South Donna,Silver,45,4386.16,Electronics,2024-02-08,9.66,5.08,11,0.14,-0.38,1,1,0.49,94.86,10,30,1,0.22,2,5.78,Desktop
CUST3074,54,Female,Sarahfurt,Silver,96,9067.85,Toys,2024-11-27,6.5,4.38,24,0.08,-0.29,0,22,0.36,85.31,6,29,7,0.56,11,7.3,Desktop
CUST3075,61,Male,North Kyle,Bronze,53,7995.35,Electronics,2024-04-12,4.03,21.48,18,0.23,0.95,0,24,0.89,20.87,10,5,0,0.76,20,25.94,Mobile
CUST3076,66,Female,Jessicastad,Silver,89,2671.64,Books,2024-01-21,3.57,22.42,99,0.22,-0.26,1,31,0.54,45.45,15,3,9,0.43,20,27.77,Desktop
CUST3077,30,Female,South Erinville,Gold,97,8457.0,Toys,2024-07-07,1.69,49.69,94,0.4,0.25,1,13,0.71,4.28,1,34,9,0.71,18,3.41,Tablet
CUST3078,29,Non-Binary,Kennedyland,Gold,14,6539.82,Toys,2024-12-21,4.58,5.95,46,0.13,-0.49,0,38,0.52,99.08,0,47,4,0.83,17,3.19,Desktop
CUST3079,57,Non-Binary,East Austinfurt,Platinum,29,6819.25,Clothing,2024-03-12,2.5,23.33,7,0.42,0.25,0,46,1.0,69.91,19,27,4,0.83,17,12.65,Tablet
CUST3080,58,Female,Andersonview,Silver,82,581.23,Home Goods,2024-12-21,6.24,46.38,67,0.33,-0.72,0,9,0.1,104.64,6,38,9,0.36,10,8.87,Desktop
CUST3081,43,Male,Leehaven,Bronze,83,5022.48,Clothing,2024-02-27,4.71,12.16,53,0.38,-0.81,0,39,0.96,37.19,10,25,5,0.31,3,1.43,Desktop
CUST3082,70,Male,Port Michaelstad,Gold,59,6463.88,Books,2025-01-02,3.18,43.33,22,0.21,-0.6,0,13,0.28,90.89,16,23,7,0.84,0,5.87,Mobile
CUST3083,45,Non-Binary,Port Aliciaberg,Gold,20,1719.65,Home Goods,2024-09-29,2.07,5.34,69,0.08,0.1,0,44,0.55,20.03,14,16,1,0.15,2,13.93,Tablet
CUST3084,50,Female,Cortezbury,Platinum,89,6516.24,Home Goods,2024-11-24,0.68,35.74,52,0.22,-0.72,0,41,0.7,61.72,2,2,8,0.24,20,20.74,Desktop
CUST3085,38,Female,Daymouth,Platinum,97,8177.09,Toys,2024-11-27,7.98,59.71,68,0.35,0.55,0,26,0.3,41.62,15,25,1,0.6,3,8.53,Mobile
CUST3086,23,Female,East Natalie,Platinum,25,350.62,Home Goods,2024-02-18,3.68,23.17,40,0.18,-0.04,0,48,0.66,77.32,1,23,3,0.26,17,29.67,Desktop
CUST3087,43,Non-Binary,New Kirk,Platinum,92,5337.46,Books,2024-03-23,9.4,38.97,49,0.43,0.29,1,36,0.26,111.52,5,1,4,0.83,8,2.8,Desktop
CUST3088,60,Non-Binary,North George,Silver,1,7986.66,Toys,2024-10-08,3.38,2.65,37,0.49,-0.66,0,2,0.88,100.07,0,3,1,0.65,4,18.07,Tablet
CUST3089,24,Non-Binary,New Joshuaborough,Gold,65,8765.59,Toys,2024-06-06,8.66,36.53,80,0.15,0.07,1,29,0.17,79.75,1,9,0,0.41,11,16.21,Desktop
CUST3090,29,Male,Myersstad,Silver,14,8221.52,Toys,2024-07-16,9.95,49.18,26,0.45,0.33,0,0,0.17,67.64,11,12,2,0.09,20,24.0,Tablet
CUST3091,26,Male,Amberview,Silver,64,2303.39,Electronics,2024-06-09,9.65,43.64,38,0.34,-0.96,1,24,0.54,64.29,10,23,9,0.56,5,3.07,Mobile
CUST3092,48,Male,Brownport,Gold,19,4502.62,Books,2024-06-02,9.19,3.55,56,0.14,-0.69,0,16,0.97,83.55,11,25,0,0.9,13,4.01,Mobile
CUST3093,38,Female,Adamside,Platinum,10,4584.37,Clothing,2024-12-19,3.34,21.67,49,0.05,-0.85,0,43,0.25,110.49,0,46,6,0.83,8,5.88,Tablet
CUST3094,33,Female,Port Stephanieshire,Bronze,89,5815.32,Clothing,2024-05-30,8.2,43.33,6,0.21,0.86,1,33,0.82,32.44,20,19,1,0.1,0,24.05,Desktop
CUST3095,18,Non-Binary,Whitetown,Gold,40,4063.02,Clothing,2024-04-30,8.35,38.14,87,0.09,0.98,1,41,0.01,9.2,3,49,6,0.52,10,20.72,Desktop
CUST3096,34,Female,Kinghaven,Silver,31,3306.75,Books,2024-11-26,6.04,55.76,87,0.19,-0.23,1,31,0.41,52.58,17,5,9,0.76,2,23.81,Desktop
CUST3097,42,Female,Bowmanstad,Silver,97,1964.17,Clothing,2024-07-28,2.01,52.34,67,0.29,0.55,1,9,0.96,68.63,14,19,1,0.97,15,22.14,Tablet
CUST3098,33,Male,Amandaburgh,Platinum,52,4733.5,Clothing,2024-04-12,1.74,49.85,68,0.18,0.31,1,45,0.09,9.62,16,48,8,0.92,19,16.99,Tablet
CUST3099,46,Non-Binary,North Donald,Platinum,39,1203.6,Books,2024-11-21,6.21,58.77,22,0.36,-0.51,1,15,0.7,115.55,18,2,5,0.16,10,27.7,Tablet
CUST3100,66,Male,East Mike,Platinum,27,9119.16,Electronics,2025-01-06,5.41,20.71,26,0.49,-0.47,0,21,0.84,63.3,0,30,3,0.62,16,4.51,Desktop
CUST3101,35,Female,Madisonview,Platinum,70,6492.48,Books,2025-01-03,5.68,12.96,2,0.48,-0.93,1,48,0.7,49.75,1,29,6,0.51,18,20.28,Tablet
CUST3102,39,Male,New Jamie,Gold,82,561.75,Toys,2024-11-29,7.08,50.62,73,0.27,0.25,1,33,0.49,33.73,20,7,1,0.64,4,11.16,Mobile
CUST3103,37,Non-Binary,Lake Barbara,Gold,13,7655.6,Toys,2024-07-21,2.19,28.56,21,0.25,0.68,0,49,0.14,53.02,10,16,0,0.62,2,22.38,Tablet
CUST3104,55,Female,Lake Christopherhaven,Bronze,25,7032.63,Toys,2024-09-27,6.7,40.17,46,0.19,0.03,1,49,0.36,0.54,5,9,6,0.31,19,27.61,Tablet
CUST3105,64,Non-Binary,North Cindy,Platinum,4,8171.38,Electronics,2024-09-19,9.55,51.3,69,0.32,-0.78,0,48,0.82,0.73,18,5,7,0.95,3,3.36,Mobile
CUST3106,54,Female,New Thomas,Platinum,3,8155.35,Clothing,2024-09-15,9.69,59.44,56,0.28,0.98,0,46,0.54,20.02,19,45,0,0.6,20,19.11,Tablet
CUST3107,18,Female,New Michaelhaven,Silver,4,9331.05,Clothing,2024-10-18,9.19,52.04,22,0.46,-0.79,0,12,0.8,99.98,8,1,7,0.59,15,19.59,Mobile
CUST3108,34,Female,North Tonychester,Gold,38,722.53,Clothing,2024-07-18,7.41,1.4,66,0.29,-0.27,1,35,0.91,12.16,4,20,6,0.47,11,8.26,Desktop
CUST3109,59,Non-Binary,Leside,Gold,16,9282.96,Books,2024-11-19,2.74,16.4,76,0.37,0.52,1,40,0.97,67.38,7,19,9,0.11,18,2.0,Mobile
CUST3110,41,Male,Robinstad,Bronze,27,3738.13,Toys,2024-07-13,9.28,11.62,83,0.04,-0.24,0,36,0.41,58.32,4,15,6,0.34,11,1.07,Tablet
CUST3111,62,Non-Binary,West Whitneyhaven,Platinum,24,6525.86,Electronics,2024-08-11,4.63,1.73,81,0.36,0.44,0,42,0.79,105.86,11,21,7,0.89,4,22.0,Tablet
CUST3112,33,Female,Alexstad,Silver,100,6617.02,Electronics,2024-08-03,8.0,32.74,37,0.34,-0.55,1,42,0.91,50.19,11,47,0,0.34,3,2.43,Mobile
CUST3113,21,Non-Binary,North Ericstad,Bronze,88,551.74,Books,2024-02-20,5.06,39.23,50,0.44,-0.56,1,21,0.27,100.25,8,50,2,0.24,9,17.78,Mobile
CUST3114,60,Non-Binary,New Heathermouth,Gold,10,350.64,Home Goods,2024-08-25,8.88,26.1,59,0.09,0.77,0,5,0.03,89.49,6,5,5,0.85,12,17.98,Mobile
CUST3115,25,Non-Binary,East Ambermouth,Platinum,9,1604.63,Home Goods,2024-07-31,2.95,39.5,85,0.4,-0.44,0,29,0.07,65.29,20,12,8,0.93,4,11.16,Tablet
CUST3116,47,Female,Bellport,Gold,33,8577.72,Toys,2024-09-14,2.32,43.55,27,0.27,-0.87,1,23,0.67,17.73,6,28,9,0.34,1,21.72,Tablet
CUST3117,37,Non-Binary,Michaelfort,Gold,58,1864.0,Books,2024-12-17,3.4,27.56,50,0.39,-0.97,0,40,0.81,68.49,8,6,1,0.37,19,24.52,Tablet
CUST3118,28,Non-Binary,West Kathleen,Platinum,16,1367.43,Electronics,2024-10-31,6.48,35.28,26,0.46,-0.77,1,8,0.16,97.65,19,32,2,0.51,15,26.0,Desktop
CUST3119,43,Male,Richardhaven,Bronze,55,3160.97,Toys,2024-06-08,3.75,49.31,9,0.38,-0.58,0,3,0.64,6.71,5,14,7,0.68,10,4.53,Desktop
CUST3120,61,Male,West Mark,Bronze,46,3265.91,Home Goods,2024-07-09,3.39,25.23,50,0.03,-0.44,0,19,0.7,13.81,6,45,1,0.51,20,14.35,Mobile
CUST3121,50,Non-Binary,East Madeline,Silver,85,6659.42,Books,2024-10-08,9.02,45.85,25,0.43,-0.4,0,29,0.99,20.74,5,16,7,0.65,19,12.75,Desktop
CUST3122,63,Non-Binary,Moniqueland,Gold,52,9459.09,Books,2024-02-20,5.43,58.71,31,0.21,-0.39,0,30,0.83,61.17,20,37,7,0.51,3,29.67,Mobile
CUST3123,67,Female,South Dannyside,Platinum,2,1287.16,Toys,2024-05-07,2.07,49.98,2,0.47,-0.83,0,1,0.11,2.45,2,40,3,0.89,14,27.83,Tablet
CUST3124,37,Female,Willisbury,Silver,90,362.05,Home Goods,2024-07-04,9.76,39.8,70,0.37,-0.5,0,2,0.69,93.14,5,31,2,0.91,15,7.58,Desktop
CUST3125,62,Male,North Brian,Gold,77,3081.13,Home Goods,2024-05-23,4.08,47.47,37,0.02,0.28,1,19,0.05,64.88,9,44,6,0.66,13,20.32,Mobile
CUST3126,25,Male,Glennburgh,Silver,39,9679.83,Electronics,2024-04-20,5.03,49.33,49,0.33,0.0,1,33,0.4,4.13,6,37,8,0.06,13,26.4,Desktop
CUST3127,58,Female,Gregoryhaven,Bronze,44,6953.77,Books,2024-04-22,3.71,4.83,5,0.32,0.75,1,12,0.74,105.77,0,36,10,0.83,9,6.99,Tablet
CUST3128,36,Male,East Laura,Silver,50,1321.84,Books,2024-10-08,4.36,34.11,13,0.5,-0.94,0,44,0.02,29.03,4,9,5,0.5,1,2.25,Desktop
CUST3129,41,Female,Lake Jose,Gold,48,9192.88,Books,2024-09-11,7.25,31.24,60,0.31,0.7,1,0,0.94,20.61,10,50,10,0.25,1,14.2,Mobile
CUST3130,57,Female,New Stephanie,Gold,27,7654.33,Home Goods,2024-07-15,3.42,52.04,20,0.25,-0.33,0,43,0.4,62.23,16,9,7,0.79,14,3.7,Desktop
